SimFluoValues,Dose,Repression_Coefficient,Draw
0.520608943327339,1,LacIrep2,1
0.684760610663405,100000,LacIrep2,1
3.64025380074155,300000,LacIrep2,1
20.5689520824211,700000,LacIrep2,1
33.046766346212,1000000,LacIrep2,1
44.4187208101699,1500000,LacIrep2,1
49.0688885356768,2000000,LacIrep2,1
52.2322978690857,3000000,LacIrep2,1
53.5584864572229,5000000,LacIrep2,1
53.9591219631138,10000000,LacIrep2,1
54.0337480305936,40000000,LacIrep2,1
54.0356695789488,200000000,LacIrep2,1
0.520707502933476,1,LacIrep2,2
0.75265139066718,100000,LacIrep2,2
4.83186286164652,300000,LacIrep2,2
26.0059840292267,700000,LacIrep2,2
39.7640558418481,1000000,LacIrep2,2
51.2019397593936,1500000,LacIrep2,2
55.676559533882,2000000,LacIrep2,2
58.6060944520236,3000000,LacIrep2,2
59.8331364390754,5000000,LacIrep2,2
60.2049104813941,10000000,LacIrep2,2
60.2749981542987,40000000,LacIrep2,2
60.2768460683484,200000000,LacIrep2,2
0.520767293935775,1,LacIrep2,3
0.819314570487209,100000,LacIrep2,3
7.42773323127355,300000,LacIrep2,3
37.9453427172071,700000,LacIrep2,3
51.433253054382,1000000,LacIrep2,3
59.5370759605952,1500000,LacIrep2,3
61.9975533480687,2000000,LacIrep2,3
63.4069255681572,3000000,LacIrep2,3
63.9112405476257,5000000,LacIrep2,3
64.0423205270527,10000000,LacIrep2,3
64.0625893391227,40000000,LacIrep2,3
64.0629673205294,200000000,LacIrep2,3
0.520849721691689,1,LacIrep2,4
0.687041674092853,100000,LacIrep2,4
5.0057278106056,300000,LacIrep2,4
31.2767454556673,700000,LacIrep2,4
46.1245200806986,1000000,LacIrep2,4
55.9901033236635,1500000,LacIrep2,4
59.0506811067191,2000000,LacIrep2,4
60.7861376688313,3000000,LacIrep2,4
61.3929949683918,5000000,LacIrep2,4
61.5398894540668,10000000,LacIrep2,4
61.5609829178792,40000000,LacIrep2,4
61.5613264933683,200000000,LacIrep2,4
0.520693761251369,1,LacIrep2,5
0.765048735461296,100000,LacIrep2,5
5.25896829780862,300000,LacIrep2,5
27.392668393043,700000,LacIrep2,5
39.9925696685311,1000000,LacIrep2,5
49.3427606565523,1500000,LacIrep2,5
52.6892139901734,2000000,LacIrep2,5
54.7974280374036,3000000,LacIrep2,5
55.6440121072434,5000000,LacIrep2,5
55.8575502023965,10000000,LacIrep2,5
55.900634582387,40000000,LacIrep2,5
55.9016648656991,200000000,LacIrep2,5
0.520786645220956,1,LacIrep2,6
0.695282195837949,100000,LacIrep2,6
5.03950238553664,300000,LacIrep2,6
30.111729134044,700000,LacIrep2,6
43.8065569600969,1000000,LacIrep2,6
52.8455030635417,1500000,LacIrep2,6
55.6647246702199,2000000,LacIrep2,6
57.276765446964,3000000,LacIrep2,6
57.8529728130652,5000000,LacIrep2,6
57.9944455529429,10000000,LacIrep2,6
58.0153292024936,40000000,LacIrep2,6
58.0156849796161,200000000,LacIrep2,6
0.520805932725522,1,LacIrep2,7
0.650430141824829,100000,LacIrep2,7
3.72048121537726,300000,LacIrep2,7
24.2664488876367,700000,LacIrep2,7
39.0226079759656,1000000,LacIrep2,7
50.9836025895624,1500000,LacIrep2,7
