SimFluoValues,Dose,Repression_Coefficient,Draw
0.520733547062784,1,LacIrep1,1
19.0402909648583,100000,LacIrep1,1
57.076866064525,300000,LacIrep1,1
61.4899864968445,700000,LacIrep1,1
61.770750396816,1000000,LacIrep1,1
61.878251756474,1500000,LacIrep1,1
61.9053784136382,2000000,LacIrep1,1
61.919776336469,3000000,LacIrep1,1
61.9247462218123,5000000,LacIrep1,1
61.9260231262382,10000000,LacIrep1,1
61.9262171112751,40000000,LacIrep1,1
61.9262206668844,200000000,LacIrep1,1
0.520811563139602,1,LacIrep1,2
28.4796814065984,100000,LacIrep1,2
59.3177867231652,300000,LacIrep1,2
62.5223378779479,700000,LacIrep1,2
62.7606265461069,1000000,LacIrep1,2
62.8600258558587,1500000,LacIrep1,2
62.8874566153691,2000000,LacIrep1,2
62.9031422753643,3000000,LacIrep1,2
62.9092024157794,5000000,LacIrep1,2
62.9109586062799,10000000,LacIrep1,2
62.9112447943637,40000000,LacIrep1,2
62.9112897983799,200000000,LacIrep1,2
0.520762826132708,1,LacIrep1,3
22.9505428766071,100000,LacIrep1,3
53.1818323482384,300000,LacIrep1,3
56.3098610149878,700000,LacIrep1,3
56.5273256213148,1000000,LacIrep1,3
56.642893737054,1500000,LacIrep1,3
56.6663597670397,2000000,LacIrep1,3
56.6794571253408,3000000,LacIrep1,3
56.6843437680757,5000000,LacIrep1,3
56.6856021960021,10000000,LacIrep1,3
56.6858295024083,40000000,LacIrep1,3
56.6858345847474,200000000,LacIrep1,3
0.520709550113625,1,LacIrep1,4
30.9757489809796,100000,LacIrep1,4
62.0202350429459,300000,LacIrep1,4
64.2501750132398,700000,LacIrep1,4
64.3827806143076,1000000,LacIrep1,4
64.4324799471172,1500000,LacIrep1,4
64.4447918857801,2000000,LacIrep1,4
64.451219019525,3000000,LacIrep1,4
64.4533897518397,5000000,LacIrep1,4
64.4539291228081,10000000,LacIrep1,4
64.4540083474146,40000000,LacIrep1,4
64.4540096992438,200000000,LacIrep1,4
0.520663947627823,1,LacIrep1,5
17.4693718622751,100000,LacIrep1,5
53.4788844598917,300000,LacIrep1,5
57.1965712030986,700000,LacIrep1,5
57.409323468466,1000000,LacIrep1,5
57.4869115802869,1500000,LacIrep1,5
57.5055845580309,2000000,LacIrep1,5
57.5150753921753,3000000,LacIrep1,5
57.5181706707312,5000000,LacIrep1,5
57.5188993995878,10000000,LacIrep1,5
57.5190010579597,40000000,LacIrep1,5
57.5190026112823,200000000,LacIrep1,5
0.520580560489029,1,LacIrep1,6
19.1400233801081,100000,LacIrep1,6
51.1790087690362,300000,LacIrep1,6
55.2569889880212,700000,LacIrep1,6
55.553256036362,1000000,LacIrep1,6
55.6746872546878,1500000,LacIrep1,6
55.7072358690997,2000000,LacIrep1,6
55.7253050692552,3000000,LacIrep1,6
55.7322576638255,5000000,LacIrep1,6
55.7339781633403,10000000,LacIrep1,6
55.7344847805926,40000000,LacIrep1,6
55.7343155252172,200000000,LacIrep1,6
0.520757235813842,1,LacIrep1,7
17.4348872608887,100000,LacIrep1,7
51.0490578132278,300000,LacIrep1,7
55.7844344221539,700000,LacIrep1,7
56.1314852116857,1000000,LacIrep1,7
56.300661176899,1500000,LacIrep1,7
56.339039693649,2000000,LacIrep1,7
56.33712857848,3000000,LacIrep1,7
56.3451453804033,5000000,LacIrep1,7
56.347393680764,10000000,LacIrep1,7
56.3477850173899,40000000,LacIrep1,7
56.3477940738082,200000000,LacIrep1,7
0.520738462560276,1,LacIrep1,8
25.2928331147297,100000,LacIrep1,8
52.8862911682872,300000,LacIrep1,8
55.0761476103879,700000,LacIrep1,8
55.2132561299824,1000000,LacIrep1,8
55.2923295476512,1500000,LacIrep1,8
55.3057310577158,2000000,LacIrep1,8
55.3128752940619,3000000,LacIrep1,8
55.3154303874042,5000000,LacIrep1,8
55.3160690980455,10000000,LacIrep1,8
55.3160937709823,40000000,LacIrep1,8
55.3160956114,200000000,LacIrep1,8
0.520710029212991,1,LacIrep1,9
24.1528693054878,100000,LacIrep1,9
57.6458072527758,300000,LacIrep1,9
60.2214810503316,700000,LacIrep1,9
60.3642147789897,1000000,LacIrep1,9
60.4159731011428,1500000,LacIrep1,9
60.4283440255098,2000000,LacIrep1,9
60.4345991680947,3000000,LacIrep1,9
60.4366241559143,5000000,LacIrep1,9
60.4370939667451,10000000,LacIrep1,9
60.437166062895,40000000,LacIrep1,9
60.4371599516205,200000000,LacIrep1,9
0.520722609079599,1,LacIrep1,10
27.2863079713555,100000,LacIrep1,10
58.8157551954419,300000,LacIrep1,10
61.0436279745078,700000,LacIrep1,10
61.1687079251342,1000000,LacIrep1,10
61.2144572530326,1500000,LacIrep1,10
61.2254759902129,2000000,LacIrep1,10
61.2310783235242,3000000,LacIrep1,10
61.2329176892524,5000000,LacIrep1,10
61.2333540969842,10000000,LacIrep1,10
61.2334145274279,40000000,LacIrep1,10
61.2334154543946,200000000,LacIrep1,10
0.520761461878278,1,LacIrep1,11
17.092981625904,100000,LacIrep1,11
51.1072204119429,300000,LacIrep1,11
55.998067064866,700000,LacIrep1,11
56.3591198512599,1000000,LacIrep1,11
56.534814905546,1500000,LacIrep1,11
56.551419495553,2000000,LacIrep1,11
56.5740888636116,3000000,LacIrep1,11
56.5825588441942,5000000,LacIrep1,11
56.5849641522046,10000000,LacIrep1,11
56.5853692684193,40000000,LacIrep1,11
56.5853791498667,200000000,LacIrep1,11
0.520773021596877,1,LacIrep1,12
21.0706836609922,100000,LacIrep1,12
56.2274997592545,300000,LacIrep1,12
60.1981371232324,700000,LacIrep1,12
60.463822083674,1000000,LacIrep1,12
60.5680600420687,1500000,LacIrep1,12
60.5951188421807,2000000,LacIrep1,12
60.6097999657348,3000000,LacIrep1,12
60.615028709281,5000000,LacIrep1,12
60.6164184210452,10000000,LacIrep1,12
60.6166427447474,40000000,LacIrep1,12
60.6166472820247,200000000,LacIrep1,12
0.52061272315984,1,LacIrep1,13
28.6485237135088,100000,LacIrep1,13
55.9057938958079,300000,LacIrep1,13
57.7432679114353,700000,LacIrep1,13
57.8507257861167,1000000,LacIrep1,13
57.8907492190523,1500000,LacIrep1,13
57.9006133333993,2000000,LacIrep1,13
57.9057409644328,3000000,LacIrep1,13
57.9076529721957,5000000,LacIrep1,13
57.9078889876562,10000000,LacIrep1,13
57.9081401500011,40000000,LacIrep1,13
57.9081411914364,200000000,LacIrep1,13
0.520860315200919,1,LacIrep1,14
29.7515680134416,100000,LacIrep1,14
59.9315093198234,300000,LacIrep1,14
