SimFluoValues,Dose,Repression_Coefficient,Draw
0.572387608846779,1,LacIrep3,1
0.572387608854931,100000,LacIrep3,1
0.572387609750189,300000,LacIrep3,1
0.572387635497418,700000,LacIrep3,1
0.57238771680943,1000000,LacIrep3,1
0.572388133028907,1500000,LacIrep3,1
0.572389309068582,2000000,LacIrep3,1
0.572395633419598,3000000,LacIrep3,1
0.572447319616969,5000000,LacIrep3,1
0.573248799295787,10000000,LacIrep3,1
0.751979441291617,40000000,LacIrep3,1
36.6531992449043,200000000,LacIrep3,1
0.524464729752168,1,LacIrep3,2
0.524464729752168,100000,LacIrep3,2
0.524464729752187,300000,LacIrep3,2
0.524464729761264,700000,LacIrep3,2
0.524464729876942,1000000,LacIrep3,2
0.524464732188814,1500000,LacIrep3,2
0.524464736793899,2000000,LacIrep3,2
0.524465106831209,3000000,LacIrep3,2
0.524481834988243,5000000,LacIrep3,2
0.527143131249635,10000000,LacIrep3,2
35.1024671724155,40000000,LacIrep3,2
72.00761533119,200000000,LacIrep3,2
0.521246955641242,1,LacIrep3,3
0.521246955642874,100000,LacIrep3,3
0.521246956003684,300000,LacIrep3,3
0.521246979885533,700000,LacIrep3,3
0.521247078229075,1000000,LacIrep3,3
0.521247826044185,1500000,LacIrep3,3
0.521250283755896,2000000,LacIrep3,3
0.521269314036846,3000000,LacIrep3,3
0.521496660009527,5000000,LacIrep3,3
0.527797604967483,10000000,LacIrep3,3
4.63622871132292,40000000,LacIrep3,3
47.5946264609306,200000000,LacIrep3,3
0.523114881157072,1,LacIrep3,4
0.523114881256222,100000,LacIrep3,4
0.52311489110715,300000,LacIrep3,4
0.523115164253515,700000,LacIrep3,4
0.523116081059423,1000000,LacIrep3,4
0.523120666942901,1500000,LacIrep3,4
0.52313289112997,2000000,LacIrep3,4
0.523202883449092,3000000,LacIrep3,4
0.523743590655911,5000000,LacIrep3,4
0.532253152210994,10000000,LacIrep3,4
2.38370465733591,40000000,LacIrep3,4
55.7258567331852,200000000,LacIrep3,4
0.521787681990535,1,LacIrep3,5
0.521787681990535,100000,LacIrep3,5
0.52178768199068,300000,LacIrep3,5
0.521787682027621,700000,LacIrep3,5
0.521787682369531,1000000,LacIrep3,5
0.521787687291752,1500000,LacIrep3,5
0.521787716429674,2000000,LacIrep3,5
0.521788164499412,3000000,LacIrep3,5
0.521801078179436,5000000,LacIrep3,5
0.522994743050206,10000000,LacIrep3,5
8.69668323575272,40000000,LacIrep3,5
51.5761934408853,200000000,LacIrep3,5
0.521264131524502,1,LacIrep3,6
0.52126413152882,100000,LacIrep3,6
0.521264132124163,300000,LacIrep3,6
0.521264150843286,700000,LacIrep3,6
0.52126424798749,1000000,LacIrep3,6
0.521264841888983,1500000,LacIrep3,6
0.521266574842898,2000000,LacIrep3,6
0.521278969631387,3000000,LacIrep3,6
0.521398978851133,5000000,LacIrep3,6
0.524020906656575,10000000,LacIrep3,6
1.6327171888002,40000000,LacIrep3,6
51.2122830879539,200000000,LacIrep3,6
0.520009882923071,1,LacIrep3,7
0.555532230335463,100000,LacIrep3,7
0.635496022093695,300000,LacIrep3,7
0.797384044069131,700000,LacIrep3,7
0.919465142486558,1000000,LacIrep3,7
1.12255482741518,1500000,LacIrep3,7
1.32544479024253,2000000,LacIrep3,7
1.73085059486609,3000000,LacIrep3,7
2.52679532375467,5000000,LacIrep3,7
4.44604198674485,10000000,LacIrep3,7
13.8628538997408,40000000,LacIrep3,7
35.9842362184728,200000000,LacIrep3,7
0.521154352775429,1,LacIrep3,8
0.521154802514952,100000,LacIrep3,8
0.521175095528711,300000,LacIrep3,8
0.521561631153689,700000,LacIrep3,8
0.522551364679732,1000000,LacIrep3,8
0.52681911548007,1500000,LacIrep3,8
0.536435356059942,2000000,LacIrep3,8
0.582990447917382,3000000,LacIrep3,8
0.878477646745391,5000000,LacIrep3,8
4.14742901677652,10000000,LacIrep3,8
44.4721641873043,40000000,LacIrep3,8
49.0413698341221,200000000,LacIrep3,8
0.529495363527542,1,LacIrep3,9
0.529495363527541,100000,LacIrep3,9
0.529495363527769,300000,LacIrep3,9
0.529495363549965,700000,LacIrep3,9
0.529495363679574,1000000,LacIrep3,9
0.529495364856524,1500000,LacIrep3,9
