SimFluoValues,Dose,Repression_Coefficient,Draw
0.520733548348755,1,LacIrep3,1
0.520733583416143,100000,LacIrep3,1
0.520734540762986,300000,LacIrep3,1
0.520745671987177,700000,LacIrep3,1
0.520767956216382,1000000,LacIrep3,1
0.52084511503819,1500000,LacIrep3,1
0.520990448264109,2000000,LacIrep3,1
0.52156454817435,3000000,LacIrep3,1
0.524378182494034,5000000,LacIrep3,1
0.547855921098943,10000000,LacIrep3,1
1.97701535054465,40000000,LacIrep3,1
44.6013620594368,200000000,LacIrep3,1
0.520811560339938,1,LacIrep3,2
0.520812057201703,100000,LacIrep3,2
0.520821742020558,300000,LacIrep3,2
0.520909274688912,700000,LacIrep3,2
0.521066052648054,1000000,LacIrep3,2
0.521560943849275,1500000,LacIrep3,2
0.522425116989429,2000000,LacIrep3,2
0.525547383126782,3000000,LacIrep3,2
0.539214909448563,5000000,LacIrep3,2
0.636631647231912,10000000,LacIrep3,2
4.80293516614635,40000000,LacIrep3,2
52.9697363815813,200000000,LacIrep3,2
0.520762825657356,1,LacIrep3,3
0.520762990658292,100000,LacIrep3,3
0.520766737775105,300000,LacIrep3,3
0.520803536923043,700000,LacIrep3,3
0.520871957653292,1000000,LacIrep3,3
0.521096549273839,1500000,LacIrep3,3
0.521500639307334,2000000,LacIrep3,3
0.523016182906237,3000000,LacIrep3,3
0.529952776352987,5000000,LacIrep3,3
0.582515214139461,10000000,LacIrep3,3
3.18115751387098,40000000,LacIrep3,3
45.7836978528422,200000000,LacIrep3,3
0.520709545715596,1,LacIrep3,4
0.52070964456222,100000,LacIrep3,4
0.520711625435077,300000,LacIrep3,4
0.520734402970181,700000,LacIrep3,4
0.520780539766012,1000000,LacIrep3,4
0.5209463290138,1500000,LacIrep3,4
0.521262580443223,2000000,LacIrep3,4
0.522536427225883,3000000,LacIrep3,4
0.528932498502932,5000000,LacIrep3,4
0.583933551830929,10000000,LacIrep3,4
4.05295782868936,40000000,LacIrep3,4
56.1221430558109,200000000,LacIrep3,4
0.520663949056899,1,LacIrep3,5
0.520663962006031,100000,LacIrep3,5
0.520664389061429,300000,LacIrep3,5
0.520669807876213,700000,LacIrep3,5
0.520681008489422,1000000,LacIrep3,5
0.520723528327632,1500000,LacIrep3,5
