SimFluoValues,Dose,Repression_Coefficient,Draw
0.539094083060169,1,LacIrep2,1
7.18265879022874,100000,LacIrep2,1
21.9833325832893,300000,LacIrep2,1
35.2676999906126,700000,LacIrep2,1
39.2846140028661,1000000,LacIrep2,1
42.5043684494978,1500000,LacIrep2,1
44.0671738536349,2000000,LacIrep2,1
45.5241479396341,3000000,LacIrep2,1
46.5176184130346,5000000,LacIrep2,1
47.1474700588583,10000000,LacIrep2,1
47.4693790071,40000000,LacIrep2,1
47.5178218005318,200000000,LacIrep2,1
0.520611399844924,1,LacIrep2,2
0.877138583826594,100000,LacIrep2,2
6.92347701413691,300000,LacIrep2,2
26.725442163705,700000,LacIrep2,2
33.8178085747844,1000000,LacIrep2,2
37.9958665039278,1500000,LacIrep2,2
39.3201034083976,2000000,LacIrep2,2
40.1296731482479,3000000,LacIrep2,2
40.4392114070342,5000000,LacIrep2,2
40.5290975768158,10000000,LacIrep2,2
40.5452073656144,40000000,LacIrep2,2
40.5457657986274,200000000,LacIrep2,2
0.521324029348777,1,LacIrep2,3
0.521324103421194,100000,LacIrep2,3
0.523439795754229,300000,LacIrep2,3
4.62547810305627,700000,LacIrep2,3
32.8300272303488,1000000,LacIrep2,3
45.5445037047314,1500000,LacIrep2,3
45.9930014067604,2000000,LacIrep2,3
46.0294079350541,3000000,LacIrep2,3
46.0303696771962,5000000,LacIrep2,3
46.0304047907509,10000000,LacIrep2,3
46.0304048119678,40000000,LacIrep2,3
46.0304048119679,200000000,LacIrep2,3
0.522103646459815,1,LacIrep2,4
0.778699837265279,100000,LacIrep2,4
22.6700644712753,300000,LacIrep2,4
53.029153692129,700000,LacIrep2,4
54.4788672625196,1000000,LacIrep2,4
54.7962083358857,1500000,LacIrep2,4
54.8466225026641,2000000,LacIrep2,4
54.8522182116893,3000000,LacIrep2,4
54.8525104215931,5000000,LacIrep2,4
54.8523851432371,10000000,LacIrep2,4
54.8523774771626,40000000,LacIrep2,4
54.8523774585358,200000000,LacIrep2,4
0.536792841707341,1,LacIrep2,5
0.536792842462007,100000,LacIrep2,5
0.536829439833094,300000,LacIrep2,5
0.617599767501493,700000,LacIrep2,5
2.42786327144108,1000000,LacIrep2,5
31.0219450765828,1500000,LacIrep2,5
50.4940203913812,2000000,LacIrep2,5
53.293528311417,3000000,LacIrep2,5
53.3767258718971,5000000,LacIrep2,5
53.3776450929043,10000000,LacIrep2,5
53.3776574685554,40000000,LacIrep2,5
53.377657468566,200000000,LacIrep2,5
0.532842032358995,1,LacIrep2,6
9.98641420877573,100000,LacIrep2,6
23.4336637318232,300000,LacIrep2,6
35.3558142696342,700000,LacIrep2,6
39.5584255406375,1000000,LacIrep2,6
43.3664871762356,1500000,LacIrep2,6
45.4661063598922,2000000,LacIrep2,6
47.6719162905947,3000000,LacIrep2,6
49.4955386032758,5000000,LacIrep2,6
50.8491683473003,10000000,LacIrep2,6
51.8037436312184,40000000,LacIrep2,6
52.0168039635329,200000000,LacIrep2,6
0.527655713995854,1,LacIrep2,7
0.52798912407542,100000,LacIrep2,7
