SimFluoValues,Dose,Repression_Coefficient,Draw
0.572387722797362,1,LacIrep1,1
61.8430977256885,100000,LacIrep1,1
61.8431617472763,300000,LacIrep1,1
61.8431623105355,700000,LacIrep1,1
61.843162325421,1000000,LacIrep1,1
61.8431623292947,1500000,LacIrep1,1
61.8431623299706,2000000,LacIrep1,1
61.8431623302306,3000000,LacIrep1,1
61.84316233029,5000000,LacIrep1,1
61.8431623261912,10000000,LacIrep1,1
61.8431623261922,40000000,LacIrep1,1
61.8431623261922,200000000,LacIrep1,1
0.524464758825683,1,LacIrep1,2
54.6768645491971,100000,LacIrep1,2
71.985041869613,300000,LacIrep1,2
71.9910186722872,700000,LacIrep1,2
71.9910294003466,1000000,LacIrep1,2
71.9910302003088,1500000,LacIrep1,2
71.9910302387984,2000000,LacIrep1,2
71.9910302432471,3000000,LacIrep1,2
71.9910302435119,5000000,LacIrep1,2
71.9910302435179,10000000,LacIrep1,2
71.9910302435181,40000000,LacIrep1,2
71.9910302435181,200000000,LacIrep1,2
0.521246962291395,1,LacIrep1,3
47.7872865376597,100000,LacIrep1,3
47.8484144392427,300000,LacIrep1,3
47.848686607257,700000,LacIrep1,3
47.8486905303329,1000000,LacIrep1,3
47.8486912842159,1500000,LacIrep1,3
47.8486913804248,2000000,LacIrep1,3
47.8486868650268,3000000,LacIrep1,3
47.8486868694784,5000000,LacIrep1,3
47.8486868699008,10000000,LacIrep1,3
47.8486868699175,40000000,LacIrep1,3
47.8486868699176,200000000,LacIrep1,3
0.523114869695776,1,LacIrep1,4
59.1546541650658,100000,LacIrep1,4
59.1546356339241,300000,LacIrep1,4
59.1547316799587,700000,LacIrep1,4
59.1547316963783,1000000,LacIrep1,4
59.1547317016201,1500000,LacIrep1,4
59.1547317025334,2000000,LacIrep1,4
59.1547317065548,3000000,LacIrep1,4
59.1547317029666,5000000,LacIrep1,4
59.1547317029764,10000000,LacIrep1,4
59.1547317029776,40000000,LacIrep1,4
59.1547317029776,200000000,LacIrep1,4
0.521787729984216,1,LacIrep1,5
51.591230193282,100000,LacIrep1,5
51.5912301932882,300000,LacIrep1,5
51.5912301932882,700000,LacIrep1,5
51.5912301932882,1000000,LacIrep1,5
51.5912301932882,1500000,LacIrep1,5
51.5912301932882,2000000,LacIrep1,5
51.5912301932882,3000000,LacIrep1,5
51.5912301932882,5000000,LacIrep1,5
51.5912301932882,10000000,LacIrep1,5
51.5912301932882,40000000,LacIrep1,5
51.5912301932882,200000000,LacIrep1,5
0.521264137024786,1,LacIrep1,6
53.37704902632,100000,LacIrep1,6
53.3779945612575,300000,LacIrep1,6
53.3779460745184,700000,LacIrep1,6
53.378000988667,1000000,LacIrep1,6
53.3779462247811,1500000,LacIrep1,6
53.3779462283182,2000000,LacIrep1,6
53.3779462296417,3000000,LacIrep1,6
53.3779462298862,5000000,LacIrep1,6
53.3779462303733,10000000,LacIrep1,6
53.3779462303747,40000000,LacIrep1,6
53.3779462303747,200000000,LacIrep1,6
0.705135607832212,1,LacIrep1,7
58.9685156318985,100000,LacIrep1,7
59.5551381737582,300000,LacIrep1,7
59.7090151531922,700000,LacIrep1,7
59.7426549402553,1000000,LacIrep1,7
59.7685072344938,1500000,LacIrep1,7
59.7813104708815,2000000,LacIrep1,7
59.7940114174223,3000000,LacIrep1,7
59.8040754810722,5000000,LacIrep1,7
59.8115398650606,10000000,LacIrep1,7
59.8170485541686,40000000,LacIrep1,7
59.8184830326365,200000000,LacIrep1,7
0.521154360790398,1,LacIrep1,8
49.0611385710226,100000,LacIrep1,8
49.0611846710574,300000,LacIrep1,8
49.0611856130267,700000,LacIrep1,8
49.0611856498705,1000000,LacIrep1,8
49.0611856618819,1500000,LacIrep1,8
49.0611856642616,2000000,LacIrep1,8
49.0611856653169,3000000,LacIrep1,8
49.0611856656037,5000000,LacIrep1,8
49.0611856656578,10000000,LacIrep1,8
49.0611856656633,40000000,LacIrep1,8
49.0611856656632,200000000,LacIrep1,8
0.529495349795071,1,LacIrep1,9
54.8884259005536,100000,LacIrep1,9
54.8884270086827,300000,LacIrep1,9
54.8884270174646,700000,LacIrep1,9
54.8884270109898,1000000,LacIrep1,9
54.8884270109926,1500000,LacIrep1,9
54.888427010993,2000000,LacIrep1,9
54.8884270109933,3000000,LacIrep1,9
54.8884270109931,5000000,LacIrep1,9
54.8884270109931,10000000,LacIrep1,9
54.8884270109931,40000000,LacIrep1,9
54.8884270109931,200000000,LacIrep1,9
0.542131110669293,1,LacIrep1,10
56.5190590616682,100000,LacIrep1,10
56.5190799148621,300000,LacIrep1,10
56.5191694454562,700000,LacIrep1,10
56.5190805673187,1000000,LacIrep1,10
56.5190805789671,1500000,LacIrep1,10
56.5190805817405,2000000,LacIrep1,10
56.51916949379,3000000,LacIrep1,10
56.5191694942416,5000000,LacIrep1,10
56.5191694943462,10000000,LacIrep1,10
56.5191694943623,40000000,LacIrep1,10
56.5191694943626,200000000,LacIrep1,10
0.520429368990055,1,LacIrep1,11
56.2534379929732,100000,LacIrep1,11
56.2534379929732,300000,LacIrep1,11
56.2534379929732,700000,LacIrep1,11
56.2534379929732,1000000,LacIrep1,11
56.2534379929732,1500000,LacIrep1,11
56.2534379929732,2000000,LacIrep1,11
56.2534379929732,3000000,LacIrep1,11
56.2534379929732,5000000,LacIrep1,11
56.2534379929732,10000000,LacIrep1,11
56.2534379929732,40000000,LacIrep1,11
56.2534379929732,200000000,LacIrep1,11
0.52226522014699,1,LacIrep1,12
49.407506535483,100000,LacIrep1,12
49.4075199451933,300000,LacIrep1,12
49.4075062333695,700000,LacIrep1,12
49.4075062343248,1000000,LacIrep1,12
49.4075062345268,1500000,LacIrep1,12
49.4075062345554,2000000,LacIrep1,12
49.407506234438,3000000,LacIrep1,12
49.4075062344397,5000000,LacIrep1,12
49.4075062344398,10000000,LacIrep1,12
49.4075062344399,40000000,LacIrep1,12
49.4075062344399,200000000,LacIrep1,12
0.529837379422584,1,LacIrep1,13
58.0813370556576,100000,LacIrep1,13
58.0820716882953,300000,LacIrep1,13
58.082085246383,700000,LacIrep1,13
58.0820857482502,1000000,LacIrep1,13
58.0820858987204,1500000,LacIrep1,13
58.0821456688075,2000000,LacIrep1,13
58.082085941657,3000000,LacIrep1,13
58.082085945037,5000000,LacIrep1,13
58.0820859456458,10000000,LacIrep1,13
58.0820859457056,40000000,LacIrep1,13
58.0820859457037,200000000,LacIrep1,13
0.535619386733522,1,LacIrep1,14
60.9404306120458,100000,LacIrep1,14
60.9404306120523,300000,LacIrep1,14
60.9404306120523,700000,LacIrep1,14
60.9404306120523,1000000,LacIrep1,14
60.9404306120523,1500000,LacIrep1,14
60.9404306120523,2000000,LacIrep1,14
60.9404306120523,3000000,LacIrep1,14
60.9404306120523,5000000,LacIrep1,14
60.9404306120523,10000000,LacIrep1,14
60.9404306120523,40000000,LacIrep1,14
60.9404306120523,200000000,LacIrep1,14
0.540968337456003,1,LacIrep1,15
67.6789741605703,100000,LacIrep1,15
67.6794806187632,300000,LacIrep1,15
67.6795038147879,700000,LacIrep1,15
67.6795055297685,1000000,LacIrep1,15
67.6795062660103,1500000,LacIrep1,15
67.6795064752579,2000000,LacIrep1,15
67.6795066003709,3000000,LacIrep1,15
67.6795066503937,5000000,LacIrep1,15
67.6795066659191,10000000,LacIrep1,15
67.6795066690457,40000000,LacIrep1,15
67.6795066685789,200000000,LacIrep1,15
0.52489458143951,1,LacIrep1,16
49.275168526439,100000,LacIrep1,16
49.2796844907729,300000,LacIrep1,16
49.2796862039288,700000,LacIrep1,16
49.2796862083078,1000000,LacIrep1,16
49.2796862086808,1500000,LacIrep1,16
49.2796862087017,2000000,LacIrep1,16
49.2796862087048,3000000,LacIrep1,16
49.2796862087051,5000000,LacIrep1,16
49.2796862087051,10000000,LacIrep1,16
49.2796862087051,40000000,LacIrep1,16
49.2796862087051,200000000,LacIrep1,16
0.525441641855411,1,LacIrep1,17
53.8584442401115,100000,LacIrep1,17
53.861243744531,300000,LacIrep1,17
53.8612441921597,700000,LacIrep1,17
53.8612441928423,1000000,LacIrep1,17
53.861244192796,1500000,LacIrep1,17
53.8612441927976,2000000,LacIrep1,17
53.8612441927978,3000000,LacIrep1,17
53.8612441927979,5000000,LacIrep1,17
53.8612441927979,10000000,LacIrep1,17
53.8612441927979,40000000,LacIrep1,17
53.8612441927979,200000000,LacIrep1,17
0.589466455255136,1,LacIrep1,18
58.0654487537172,100000,LacIrep1,18
58.1928690727225,300000,LacIrep1,18
58.2136140219046,700000,LacIrep1,18
58.2171745390127,1000000,LacIrep1,18
58.2195826109798,1500000,LacIrep1,18
58.2206439937005,2000000,LacIrep1,18
58.2215882656734,3000000,LacIrep1,18
58.2222373983451,5000000,LacIrep1,18
58.2226389669493,10000000,LacIrep1,18
58.2228629129886,40000000,LacIrep1,18
58.2229003994683,200000000,LacIrep1,18
0.52408082496924,1,LacIrep1,19
48.6838916243409,100000,LacIrep1,19
49.3728147293982,300000,LacIrep1,19
49.4010968037803,700000,LacIrep1,19
49.4030201885485,1000000,LacIrep1,19
49.4016990534424,1500000,LacIrep1,19
49.4018829786178,2000000,LacIrep1,19
49.4019921476316,3000000,LacIrep1,19
49.4020312980827,5000000,LacIrep1,19
49.3986345296488,10000000,LacIrep1,19
49.4020442597177,40000000,LacIrep1,19
49.3986370154058,200000000,LacIrep1,19
0.520535047809815,1,LacIrep1,20
50.763248665777,100000,LacIrep1,20
50.7670115253515,300000,LacIrep1,20
50.7670501824525,700000,LacIrep1,20
50.7670512583199,1000000,LacIrep1,20
50.7670515440173,1500000,LacIrep1,20
50.7670515942455,2000000,LacIrep1,20
50.7670516143653,3000000,LacIrep1,20
50.7670516189084,5000000,LacIrep1,20
50.7670516196052,10000000,LacIrep1,20
50.7670516196581,40000000,LacIrep1,20
50.767051619659,200000000,LacIrep1,20
