SimFluoValues,Dose,Repression_Coefficient,Draw
60.6114632941953,40000000,LacIrep1,17
60.6114761342195,200000000,LacIrep1,17
0.520700851629012,1,LacIrep1,18
22.9089873142964,100000,LacIrep1,18
53.481243537713,300000,LacIrep1,18
56.0801320086667,700000,LacIrep1,18
56.2355733224611,1000000,LacIrep1,18
56.2936966689906,1500000,LacIrep1,18
56.3080889083166,2000000,LacIrep1,18
56.3155976463035,3000000,LacIrep1,18
56.3181315763762,5000000,LacIrep1,18
56.3187207075327,10000000,LacIrep1,18
56.3188129554253,40000000,LacIrep1,18
56.3188543372314,200000000,LacIrep1,18
0.520732261438006,1,LacIrep1,19
15.8377471651793,100000,LacIrep1,19
52.0795437575092,300000,LacIrep1,19
57.5585895815173,700000,LacIrep1,19
57.9542013658843,1000000,LacIrep1,19
58.1128370743315,1500000,LacIrep1,19
58.1547700708502,2000000,LacIrep1,19
58.1779067987278,3000000,LacIrep1,19
58.1863468768008,5000000,LacIrep1,19
58.1886544103299,10000000,LacIrep1,19
58.1890419804077,40000000,LacIrep1,19
58.189086911968,200000000,LacIrep1,19
0.520771591319613,1,LacIrep1,20
31.8537036674414,100000,LacIrep1,20
57.5358212072691,300000,LacIrep1,20
60.1722339126663,700000,LacIrep1,20
60.385706506001,1000000,LacIrep1,20
60.4791341703913,1500000,LacIrep1,20
60.5060988068623,2000000,LacIrep1,20
60.5222418767388,3000000,LacIrep1,20
60.5287823341932,5000000,LacIrep1,20
60.5308301802798,10000000,LacIrep1,20
60.5312467791891,40000000,LacIrep1,20
60.5312206412735,200000000,LacIrep1,20
