SimFluoValues,Dose,Repression_Coefficient,Draw,dose
55.7786792236759,0,LacIrep2,11,10000000
56.0017231228578,0,LacIrep2,11,40000000
56.0068913774716,0,LacIrep2,11,200000000
0.537350414283818,0,LacIrep2,12,1
0.537351015515345,0,LacIrep2,12,100000
0.556165862682331,0,LacIrep2,12,300000
26.5346661099831,0,LacIrep2,12,700000
56.2577753432263,0,LacIrep2,12,1000000
58.8112595676639,0,LacIrep2,12,1500000
58.8731632674711,0,LacIrep2,12,2000000
58.8778422949919,0,LacIrep2,12,3000000
58.8779582433623,0,LacIrep2,12,5000000
58.877959344621,0,LacIrep2,12,10000000
58.877959346584,0,LacIrep2,12,40000000
58.877959346584,0,LacIrep2,12,200000000
0.533830137457417,0,LacIrep2,13,1
0.967273636133787,0,LacIrep2,13,100000
4.36940708287274,0,LacIrep2,13,300000
15.9114017192376,0,LacIrep2,13,700000
24.0147837754751,0,LacIrep2,13,1000000
33.2906946118003,0,LacIrep2,13,1500000
38.5684657792968,0,LacIrep2,13,2000000
43.6116287957699,0,LacIrep2,13,3000000
46.7814944190916,0,LacIrep2,13,5000000
48.2927530734077,0,LacIrep2,13,10000000
48.8089192559123,0,LacIrep2,13,40000000
48.8435459921483,0,LacIrep2,13,200000000
0.521345726930038,0,LacIrep2,14,1
4.05335859614776,0,LacIrep2,14,100000
49.2165332701526,0,LacIrep2,14,300000
51.4358465501495,0,LacIrep2,14,700000
51.4613963000134,0,LacIrep2,14,1000000
51.4658788641895,0,LacIrep2,14,1500000
51.4663796077058,0,LacIrep2,14,2000000
51.4665131244647,0,LacIrep2,14,3000000
51.4665313116335,0,LacIrep2,14,5000000
51.466536544201,0,LacIrep2,14,10000000
51.4665327953544,0,LacIrep2,14,40000000
51.4665327953946,0,LacIrep2,14,200000000
0.526933881332505,0,LacIrep2,15,1
8.31720468638767,0,LacIrep2,15,100000
19.2552039001109,0,LacIrep2,15,300000
30.198831681142,0,LacIrep2,15,700000
34.4271222530753,0,LacIrep2,15,1000000
38.5897726900225,0,LacIrep2,15,1500000
40.9974789250574,0,LacIrep2,15,2000000
43.6978071364284,0,LacIrep2,15,3000000
46.0680090833967,0,LacIrep2,15,5000000
47.9490377805135,0,LacIrep2,15,10000000
49.3974919867274,0,LacIrep2,15,40000000
49.7718842117738,0,LacIrep2,15,200000000
0.524232548505161,0,LacIrep2,16,1
0.543751844843027,0,LacIrep2,16,100000
1.49758652398984,0,LacIrep2,16,300000
14.3300676022491,0,LacIrep2,16,700000
30.2788146203887,0,LacIrep2,16,1000000
47.4930791496412,0,LacIrep2,16,1500000
54.0818582799165,0,LacIrep2,16,2000000
57.6227864055755,0,LacIrep2,16,3000000
58.7581044465385,0,LacIrep2,16,5000000
58.9831283684403,0,LacIrep2,16,10000000
59.0073918621068,0,LacIrep2,16,40000000
59.0076294997045,0,LacIrep2,16,200000000
0.520018021463063,0,LacIrep2,17,1
0.521577518004917,0,LacIrep2,17,100000
0.701310668067155,0,LacIrep2,17,300000
6.19001403115452,0,LacIrep2,17,700000
18.4508134134213,0,LacIrep2,17,1000000
37.3880713537756,0,LacIrep2,17,1500000
44.8381628211246,0,LacIrep2,17,2000000
48.2292419186049,0,LacIrep2,17,3000000
48.9738268584301,0,LacIrep2,17,5000000
49.0723635441783,0,LacIrep2,17,10000000
49.0782505321866,0,LacIrep2,17,40000000
49.0782696044742,0,LacIrep2,17,200000000
0.523038589837929,0,LacIrep2,18,1
0.526684539302135,0,LacIrep2,18,100000
1.19819496293842,0,LacIrep2,18,300000
22.2710983699222,0,LacIrep2,18,700000
46.1989371125699,0,LacIrep2,18,1000000
59.6926225396403,0,LacIrep2,18,1500000
62.1906075337339,0,LacIrep2,18,2000000
63.0308611717364,0,LacIrep2,18,3000000
63.1840400530312,0,LacIrep2,18,5000000
63.1998238409366,0,LacIrep2,18,10000000
63.2014407727255,0,LacIrep2,18,40000000
63.2005977896307,0,LacIrep2,18,200000000
0.521769129926026,0,LacIrep2,19,1
0.533198862714634,0,LacIrep2,19,100000
1.99112804878009,0,LacIrep2,19,300000
25.9140103873042,0,LacIrep2,19,700000
38.0111055933733,0,LacIrep2,19,1000000
42.4420654055219,0,LacIrep2,19,1500000
43.184659371713,0,LacIrep2,19,2000000
43.4372625691713,0,LacIrep2,19,3000000
43.4842557950241,0,LacIrep2,19,5000000
43.4897406534671,0,LacIrep2,19,10000000
43.4900239244656,0,LacIrep2,19,40000000
43.4900045608223,0,LacIrep2,19,200000000
0.521883066123343,0,LacIrep2,20,1
0.521891855432546,0,LacIrep2,20,100000
0.524490244579592,0,LacIrep2,20,300000
0.709942923156009,0,LacIrep2,20,700000
1.62734075781693,0,LacIrep2,20,1000000
7.89670425976787,0,LacIrep2,20,1500000
21.9515880534212,0,LacIrep2,20,2000000
44.7796410474703,0,LacIrep2,20,3000000
52.5812794714349,0,LacIrep2,20,5000000
53.3510846216316,0,LacIrep2,20,10000000
53.3767213642676,0,LacIrep2,20,40000000
53.3767474227687,0,LacIrep2,20,200000000
0.56033151262712,0,LacIrep2,21,1
2.70649617789945,0,LacIrep2,21,100000
45.5154481455163,0,LacIrep2,21,300000
60.4561094648209,0,LacIrep2,21,700000
61.0236417351477,0,LacIrep2,21,1000000
61.1751696538761,0,LacIrep2,21,1500000
61.2017650705587,0,LacIrep2,21,2000000
61.2120049429071,0,LacIrep2,21,3000000
61.2143082922992,0,LacIrep2,21,5000000
61.2146505237906,0,LacIrep2,21,10000000
61.2146752922951,0,LacIrep2,21,40000000
61.2146754059924,0,LacIrep2,21,200000000
0.535877025089823,0,LacIrep2,22,1
0.535947009556133,0,LacIrep2,22,100000
1.42158702180327,0,LacIrep2,22,300000
58.0775097033914,0,LacIrep2,22,700000
61.1801359808475,0,LacIrep2,22,1000000
61.3521721543487,0,LacIrep2,22,1500000
61.3578394936637,0,LacIrep2,22,2000000
61.358399963719,0,LacIrep2,22,3000000
61.3584201678815,0,LacIrep2,22,5000000
61.358420471936,0,LacIrep2,22,10000000
61.3584204729514,0,LacIrep2,22,40000000
61.3584204729514,0,LacIrep2,22,200000000
0.530095763458398,0,LacIrep2,23,1
0.530095864723908,0,LacIrep2,23,100000
0.531293719666966,0,LacIrep2,23,300000
1.73320218367685,0,LacIrep2,23,700000
16.8070192199207,0,LacIrep2,23,1000000
56.4584163889773,0,LacIrep2,23,1500000
61.7099224521799,0,LacIrep2,23,2000000
62.3213718110733,0,LacIrep2,23,3000000
62.3455286636191,0,LacIrep2,23,5000000
62.3459315138432,0,LacIrep2,23,10000000
62.3459469260076,0,LacIrep2,23,40000000
62.3459469260303,0,LacIrep2,23,200000000
0.521588478369059,0,LacIrep2,24,1
0.550396023338063,0,LacIrep2,24,100000
1.30666874992543,0,LacIrep2,24,300000
8.60956759728895,0,LacIrep2,24,700000
18.653940110286,0,LacIrep2,24,1000000
35.143254436536,0,LacIrep2,24,1500000
45.5690416328679,0,LacIrep2,24,2000000
54.2437282112958,0,LacIrep2,24,3000000
58.1317581525666,0,LacIrep2,24,5000000
59.2382104227096,0,LacIrep2,24,10000000
59.4160848427321,0,LacIrep2,24,40000000
59.4195374911012,0,LacIrep2,24,200000000
0.53009572057176,0,LacIrep2,25,1
0.55565583047066,0,LacIrep2,25,100000
11.9825190117892,0,LacIrep2,25,300000
54.7514274687458,0,LacIrep2,25,700000
56.2986918578255,0,LacIrep2,25,1000000
56.5185911705971,0,LacIrep2,25,1500000
56.5388995027744,0,LacIrep2,25,2000000
56.5434439730408,0,LacIrep2,25,3000000
56.5439366629815,0,LacIrep2,25,5000000
56.5439661390235,0,LacIrep2,25,10000000
56.5439667737823,0,LacIrep2,25,40000000
56.5439384471792,0,LacIrep2,25,200000000
0.520684684309636,0,LacIrep2,26,1
0.520914980929392,0,LacIrep2,26,100000
1.01618131300482,0,LacIrep2,26,300000
37.2086175915491,0,LacIrep2,26,700000
46.7665255359288,0,LacIrep2,26,1000000
47.8949250947985,0,LacIrep2,26,1500000
47.9633437523294,0,LacIrep2,26,2000000
47.9740815993389,0,LacIrep2,26,3000000
47.9746093180996,0,LacIrep2,26,5000000
47.974828261318,0,LacIrep2,26,10000000
47.9748284865075,0,LacIrep2,26,40000000
47.9748284870513,0,LacIrep2,26,200000000
0.522716275957606,0,LacIrep2,27,1
0.636712642556985,0,LacIrep2,27,100000
2.54545723773982,0,LacIrep2,27,300000
14.5553781235286,0,LacIrep2,27,700000
26.19944692789,0,LacIrep2,27,1000000
40.6834673700305,0,LacIrep2,27,1500000
48.4449890885258,0,LacIrep2,27,2000000
54.7426605258889,0,LacIrep2,27,3000000
57.7886222967473,0,LacIrep2,27,5000000
58.8054058751734,0,LacIrep2,27,10000000
59.0179216586238,0,LacIrep2,27,40000000
59.0244190710921,0,LacIrep2,27,200000000
0.520356991689512,0,LacIrep2,28,1
3.37213051881103,0,LacIrep2,28,100000
46.4052977403458,0,LacIrep2,28,300000
55.631516707549,0,LacIrep2,28,700000
55.9207828647552,0,LacIrep2,28,1000000
55.9792749209701,0,LacIrep2,28,1500000
55.9917574691741,0,LacIrep2,28,2000000
55.9964051009187,0,LacIrep2,28,3000000
55.9974050001813,0,LacIrep2,28,5000000
55.9975454818476,0,LacIrep2,28,10000000
55.9975549057741,0,LacIrep2,28,40000000
55.9975549434582,0,LacIrep2,28,200000000
0.526895334743973,0,LacIrep2,29,1
0.551823848886704,0,LacIrep2,29,100000
3.02696737923231,0,LacIrep2,29,300000
32.6033948635813,0,LacIrep2,29,700000
45.4704778916681,0,LacIrep2,29,1000000
50.370164907063,0,LacIrep2,29,1500000
51.2879973998976,0,LacIrep2,29,2000000
51.6282978443482,0,LacIrep2,29,3000000
51.6999639903703,0,LacIrep2,29,5000000
51.7097064067506,0,LacIrep2,29,10000000
51.7103293638547,0,LacIrep2,29,40000000
51.7103316463914,0,LacIrep2,29,200000000
0.521522477004788,0,LacIrep2,30,1
0.521522477388498,0,LacIrep2,30,100000
0.521545241631857,0,LacIrep2,30,300000
0.596430541369492,0,LacIrep2,30,700000
2.63375918683641,0,LacIrep2,30,1000000
37.1357172596352,0,LacIrep2,30,1500000
56.0754144080732,0,LacIrep2,30,2000000
58.1621576538483,0,LacIrep2,30,3000000
58.2109597819966,0,LacIrep2,30,5000000
58.2113959889083,0,LacIrep2,30,10000000
58.2113693905041,0,LacIrep2,30,40000000
58.2113693905029,0,LacIrep2,30,200000000
0.539236496851379,0,LacIrep2,31,1
8.42055327732918,0,LacIrep2,31,100000
17.9892076769755,0,LacIrep2,31,300000
27.9541449457437,0,LacIrep2,31,700000
32.2010844633472,0,LacIrep2,31,1000000
36.6662644898949,0,LacIrep2,31,1500000
39.4748814021425,0,LacIrep2,31,2000000
42.8797136663383,0,LacIrep2,31,3000000
46.1707562739912,0,LacIrep2,31,5000000
49.1043357754521,0,LacIrep2,31,10000000
51.7484143565374,0,LacIrep2,31,40000000
52.6331292572896,0,LacIrep2,31,200000000
0.520637156914343,0,LacIrep2,32,1
0.520637509797911,0,LacIrep2,32,100000
0.522625966958411,0,LacIrep2,32,300000
1.62129658517217,0,LacIrep2,32,700000
12.157742083092,0,LacIrep2,32,1000000
39.5144245315485,0,LacIrep2,32,1500000
44.3542128715477,0,LacIrep2,32,2000000
45.0749181539486,0,LacIrep2,32,3000000
45.1136668545563,0,LacIrep2,32,5000000
45.1146105636744,0,LacIrep2,32,10000000
45.1146165933585,0,LacIrep2,32,40000000
45.1146165936042,0,LacIrep2,32,200000000
0.524651874168888,0,LacIrep2,33,1
0.524653239791788,0,LacIrep2,33,100000
0.562908839572539,0,LacIrep2,33,300000
36.8168449365051,0,LacIrep2,33,700000
61.1824988205976,0,LacIrep2,33,1000000
62.8312584978468,0,LacIrep2,33,1500000
62.873499423953,0,LacIrep2,33,2000000
62.8768371553687,0,LacIrep2,33,3000000
62.8769255225458,0,LacIrep2,33,5000000
62.8769264250244,0,LacIrep2,33,10000000
62.8769264282687,0,LacIrep2,33,40000000
62.8769264282691,0,LacIrep2,33,200000000
0.525136377315269,0,LacIrep2,34,1
0.529612353503676,0,LacIrep2,34,100000
0.914026945193101,0,LacIrep2,34,300000
9.87641086251801,0,LacIrep2,34,700000
26.3765732804175,0,LacIrep2,34,1000000
48.6793382699575,0,LacIrep2,34,1500000
57.262864529449,0,LacIrep2,34,2000000
61.4401767403723,0,LacIrep2,34,3000000
62.4658035277352,0,LacIrep2,34,5000000
62.6225465822262,0,LacIrep2,34,10000000
62.6340389584002,0,LacIrep2,34,40000000
62.6340909908913,0,LacIrep2,34,200000000
0.522169199681354,0,LacIrep2,35,1
0.574734146893276,0,LacIrep2,35,100000
4.34561408051938,0,LacIrep2,35,300000
36.7838062901403,0,LacIrep2,35,700000
48.3975400848248,0,LacIrep2,35,1000000
52.8214983623013,0,LacIrep2,35,1500000
53.6889671928586,0,LacIrep2,35,2000000
54.031992456044,0,LacIrep2,35,3000000
54.1103112040389,0,LacIrep2,35,5000000
54.1220908274427,0,LacIrep2,35,10000000
54.122939819439,0,LacIrep2,35,40000000
54.122943901021,0,LacIrep2,35,200000000
0.530483498861349,0,LacIrep2,36,1
0.533857194756668,0,LacIrep2,36,100000
1.19142279195518,0,LacIrep2,36,300000
19.1710216569426,0,LacIrep2,36,700000
36.2290626998485,0,LacIrep2,36,1000000
44.943311015533,0,LacIrep2,36,1500000
46.540095867797,0,LacIrep2,36,2000000
47.1228819835784,0,LacIrep2,36,3000000
47.1573340617583,0,LacIrep2,36,5000000
47.174401357059,0,LacIrep2,36,10000000
47.1750916995349,0,LacIrep2,36,40000000
47.1750932911246,0,LacIrep2,36,200000000
0.561854112117965,0,LacIrep2,37,1
0.587886342128433,0,LacIrep2,37,100000
14.2211602839434,0,LacIrep2,37,300000
51.7349405348312,0,LacIrep2,37,700000
52.6380927048912,0,LacIrep2,37,1000000
52.7604829326402,0,LacIrep2,37,1500000
52.7704927569528,0,LacIrep2,37,2000000
52.7725975264109,0,LacIrep2,37,3000000
52.7728080156032,0,LacIrep2,37,5000000
52.7728193473652,0,LacIrep2,37,10000000
52.7728195565353,0,LacIrep2,37,40000000
52.7728195566043,0,LacIrep2,37,200000000
0.528485767399825,0,LacIrep2,38,1
9.81428134455192,0,LacIrep2,38,100000
20.097400454288,0,LacIrep2,38,300000
30.253615245879,0,LacIrep2,38,700000
34.4994231057645,0,LacIrep2,38,1000000
38.9622029830687,0,LacIrep2,38,1500000
41.7865198321177,0,LacIrep2,38,2000000
45.2026393517451,0,LacIrep2,38,3000000
48.5955509250372,0,LacIrep2,38,5000000
51.6788053531137,0,LacIrep2,38,10000000
54.642224886414,0,LacIrep2,38,40000000
55.6657469021553,0,LacIrep2,38,200000000
0.520858234376778,0,LacIrep2,39,1
0.546659580663002,0,LacIrep2,39,100000
1.41933771584546,0,LacIrep2,39,300000
11.1141116355904,0,LacIrep2,39,700000
23.7981102139516,0,LacIrep2,39,1000000
40.7062069979109,0,LacIrep2,39,1500000
48.9575598609184,0,LacIrep2,39,2000000
54.4813965855269,0,LacIrep2,39,3000000
56.4993489094432,0,LacIrep2,39,5000000
56.9849030068679,0,LacIrep2,39,10000000
57.0495779640206,0,LacIrep2,39,40000000
57.0502923699678,0,LacIrep2,39,200000000
0.520750509668227,0,LacIrep2,40,1
0.561422777326271,0,LacIrep2,40,100000
2.04673691288394,0,LacIrep2,40,300000
17.1957913746118,0,LacIrep2,40,700000
31.5635071728909,0,LacIrep2,40,1000000
44.2982820870536,0,LacIrep2,40,1500000
48.7518288374463,0,LacIrep2,40,2000000
51.2103325087367,0,LacIrep2,40,3000000
52.000416872812,0,LacIrep2,40,5000000
52.1521691152736,0,LacIrep2,40,10000000
52.1732196179025,0,LacIrep2,40,40000000
52.1734721429138,0,LacIrep2,40,200000000
0.523404493471678,0,LacIrep2,41,1
0.935602698675104,0,LacIrep2,41,100000
21.2966860442793,0,LacIrep2,41,300000
54.4805905386858,0,LacIrep2,41,700000
57.0473970711032,0,LacIrep2,41,1000000
57.7470863901697,0,LacIrep2,41,1500000
57.8746451170018,0,LacIrep2,41,2000000
57.9239976400066,0,LacIrep2,41,3000000
57.9351501071756,0,LacIrep2,41,5000000
57.9368244568609,0,LacIrep2,41,10000000
57.936936387826,0,LacIrep2,41,40000000
57.9369369544193,0,LacIrep2,41,200000000
0.550893510904852,0,LacIrep2,42,1
0.550894341311337,0,LacIrep2,42,100000
0.552811781015822,0,LacIrep2,42,300000
1.11006824492646,0,LacIrep2,42,700000
5.84962116582694,0,LacIrep2,42,1000000
30.2870345803419,0,LacIrep2,42,1500000
42.5123336711143,0,LacIrep2,42,2000000
45.5797799760075,0,LacIrep2,42,3000000
45.7987974256129,0,LacIrep2,42,5000000
45.8254877951003,0,LacIrep2,42,10000000
45.8255838643346,0,LacIrep2,42,40000000
45.8255843074485,0,LacIrep2,42,200000000
0.524122233564307,0,LacIrep2,43,1
0.524235299942062,0,LacIrep2,43,100000
0.631124142255141,0,LacIrep2,43,300000
12.2818938086548,0,LacIrep2,43,700000
36.1466125755453,0,LacIrep2,43,1000000
49.2151058142663,0,LacIrep2,43,1500000
50.8370782955356,0,LacIrep2,43,2000000
51.2020108404155,0,LacIrep2,43,3000000
51.2402375310702,0,LacIrep2,43,5000000
51.2424155647845,0,LacIrep2,43,10000000
51.2424591180258,0,LacIrep2,43,40000000
51.2424591349589,0,LacIrep2,43,200000000
0.541254383328283,0,LacIrep2,44,1
0.541538648930918,0,LacIrep2,44,100000
1.61789108322636,0,LacIrep2,44,300000
56.9637879565943,0,LacIrep2,44,700000
62.7857976071481,0,LacIrep2,44,1000000
63.2895628568011,0,LacIrep2,44,1500000
63.3139392924155,0,LacIrep2,44,2000000
63.317178960845,0,LacIrep2,44,3000000
63.3173532682327,0,LacIrep2,44,5000000
63.317357589376,0,LacIrep2,44,10000000
63.3173576175814,0,LacIrep2,44,40000000
63.3173576175849,0,LacIrep2,44,200000000
0.531819234855964,0,LacIrep2,45,1
0.53185766381555,0,LacIrep2,45,100000
0.568319866310491,0,LacIrep2,45,300000
5.42992247035292,0,LacIrep2,45,700000
24.8354648171526,0,LacIrep2,45,1000000
51.0754315773519,0,LacIrep2,45,1500000
56.2965680735322,0,LacIrep2,45,2000000
57.5433467062295,0,LacIrep2,45,3000000
57.6760372890662,0,LacIrep2,45,5000000
57.6834882201115,0,LacIrep2,45,10000000
57.6836340025747,0,LacIrep2,45,40000000
57.6836340568699,0,LacIrep2,45,200000000
0.521486407880924,0,LacIrep2,46,1
0.53036496868803,0,LacIrep2,46,100000
0.786822334275987,0,LacIrep2,46,300000
3.37302628725122,0,LacIrep2,46,700000
7.57245158120308,0,LacIrep2,46,1000000
17.266038863854,0,LacIrep2,46,1500000
26.7275290631427,0,LacIrep2,46,2000000
38.5724739233959,0,LacIrep2,46,3000000
46.0725733255181,0,LacIrep2,46,5000000
48.6872157447416,0,LacIrep2,46,10000000
49.1622692967192,0,LacIrep2,46,40000000
49.1729857058433,0,LacIrep2,46,200000000
0.521128972476073,0,LacIrep2,47,1
0.662451697051622,0,LacIrep2,47,100000
8.1411631482002,0,LacIrep2,47,300000
38.9947945346962,0,LacIrep2,47,700000
44.8348354044255,0,LacIrep2,47,1000000
46.8144187549405,0,LacIrep2,47,1500000
47.2052235215333,0,LacIrep2,47,2000000
47.3667341388852,0,LacIrep2,47,3000000
47.40623024882,0,LacIrep2,47,5000000
47.4127238263913,0,LacIrep2,47,10000000
47.4132627557381,0,LacIrep2,47,40000000
47.413265971624,0,LacIrep2,47,200000000
0.520768859783668,0,LacIrep2,48,1
0.520873718016122,0,LacIrep2,48,100000
0.539883949574479,0,LacIrep2,48,300000
1.40422872289765,0,LacIrep2,48,700000
4.65278004776204,0,LacIrep2,48,1000000
19.0027409674239,0,LacIrep2,48,1500000
36.6682033821699,0,LacIrep2,48,2000000
52.6289215710798,0,LacIrep2,48,3000000
57.0072314466737,0,LacIrep2,48,5000000
57.5235513076511,0,LacIrep2,48,10000000
57.5490997108917,0,LacIrep2,48,40000000
57.5491541459756,0,LacIrep2,48,200000000
0.520775782000368,0,LacIrep2,49,1
0.520775989228364,0,LacIrep2,49,100000
0.530498684873704,0,LacIrep2,49,300000
23.1144308443057,0,LacIrep2,49,700000
48.6910117975826,0,LacIrep2,49,1000000
50.4082674080612,0,LacIrep2,49,1500000
50.4403567926801,0,LacIrep2,49,2000000
50.4421618549596,0,LacIrep2,49,3000000
50.4422001844033,0,LacIrep2,49,5000000
50.4422004462022,0,LacIrep2,49,10000000
50.4422004453646,0,LacIrep2,49,40000000
50.4422004453646,0,LacIrep2,49,200000000
0.523371141656175,0,LacIrep2,50,1
0.849495011421084,0,LacIrep2,50,100000
3.91242317144472,0,LacIrep2,50,300000
15.7538351142706,0,LacIrep2,50,700000
24.3737584207541,0,LacIrep2,50,1000000
33.9983636973864,0,LacIrep2,50,1500000
39.2366871740967,0,LacIrep2,50,2000000
43.8756015137157,0,LacIrep2,50,3000000
46.5296508836724,0,LacIrep2,50,5000000
47.702529558278,0,LacIrep2,50,10000000
48.0411303656279,0,LacIrep2,50,40000000
48.0597591314613,0,LacIrep2,50,200000000
0.531930769234239,0,LacIrep2,51,1
1.17358478293333,0,LacIrep2,51,100000
14.2596135413955,0,LacIrep2,51,300000
40.2176756910876,0,LacIrep2,51,700000
44.7605165116276,0,LacIrep2,51,1000000
46.6789101327454,0,LacIrep2,51,1500000
47.1684521601993,0,LacIrep2,51,2000000
47.4211279284677,0,LacIrep2,51,3000000
47.5044760821194,0,LacIrep2,51,5000000
47.5244276210655,0,LacIrep2,51,10000000
47.5272027925652,0,LacIrep2,51,40000000
47.5272456658207,0,LacIrep2,51,200000000
0.522764142291132,0,LacIrep2,52,1
0.522767012281087,0,LacIrep2,52,100000
0.527765298015569,0,LacIrep2,52,300000
1.79355288543385,0,LacIrep2,52,700000
10.8779363661763,0,LacIrep2,52,1000000
38.0084999190857,0,LacIrep2,52,1500000
45.8194916690303,0,LacIrep2,52,2000000
