SimFluoValues,Dose,Repression_Coefficient,Draw,dose
0.526105503876337,0,LacIrep3,11,2000000
0.529179310324276,0,LacIrep3,11,3000000
0.543114586469454,0,LacIrep3,11,5000000
0.647280265597931,0,LacIrep3,11,10000000
5.43494112183443,0,LacIrep3,11,40000000
49.685316626597,0,LacIrep3,11,200000000
0.537350474088003,0,LacIrep3,12,1
0.537350474088003,0,LacIrep3,12,100000
0.537350474088003,0,LacIrep3,12,300000
0.537350474088003,0,LacIrep3,12,700000
0.537350474088005,0,LacIrep3,12,1000000
0.537350474088089,0,LacIrep3,12,1500000
0.537350474089198,0,LacIrep3,12,2000000
0.537350474136735,0,LacIrep3,12,3000000
0.537350479282188,0,LacIrep3,12,5000000
0.537353552680313,0,LacIrep3,12,10000000
1.52145166968458,0,LacIrep3,12,40000000
58.8765442125935,0,LacIrep3,12,200000000
0.533830226459423,0,LacIrep3,13,1
0.533903950668829,0,LacIrep3,13,100000
0.534537121325382,0,LacIrep3,13,300000
0.537648853363944,0,LacIrep3,13,700000
0.541567796806224,0,LacIrep3,13,1000000
0.551058706285618,0,LacIrep3,13,1500000
0.564183665255154,0,LacIrep3,13,2000000
0.601232045027449,0,LacIrep3,13,3000000
0.717351961920716,0,LacIrep3,13,5000000
1.2419250152358,0,LacIrep3,13,10000000
9.44045394276396,0,LacIrep3,13,40000000
41.1955227327078,0,LacIrep3,13,200000000
0.521345729869823,0,LacIrep3,14,1
0.521345729978699,0,LacIrep3,14,100000
0.521345756889585,0,LacIrep3,14,300000
0.521348137684829,0,LacIrep3,14,700000
0.521360934220771,0,LacIrep3,14,1000000
0.521463287349611,0,LacIrep3,14,1500000
0.521851486823023,0,LacIrep3,14,2000000
0.525286429139841,0,LacIrep3,14,3000000
0.573571529110319,0,LacIrep3,14,5000000
2.19970328474746,0,LacIrep3,14,10000000
50.1534225691515,0,LacIrep3,14,40000000
51.4659052240139,0,LacIrep3,14,200000000
0.526655061860801,0,LacIrep3,15,1
0.585301259946189,0,LacIrep3,15,100000
0.717543677867129,0,LacIrep3,15,300000
0.993472747000203,0,LacIrep3,15,700000
1.20489096476185,0,LacIrep3,15,1000000
1.56026737330638,0,LacIrep3,15,1500000
1.91611582540958,0,LacIrep3,15,2000000
2.627815125203,0,LacIrep3,15,3000000
4.0216835201924,0,LacIrep3,15,5000000
7.27019029267071,0,LacIrep3,15,10000000
20.5390416732689,0,LacIrep3,15,40000000
39.4163446739159,0,LacIrep3,15,200000000
0.524232524707183,0,LacIrep3,16,1
0.524232525349481,0,LacIrep3,16,100000
0.524232561683872,0,LacIrep3,16,300000
0.524233231450366,0,LacIrep3,16,700000
0.524235000449671,0,LacIrep3,16,1000000
0.52424225863609,0,LacIrep3,16,1500000
0.524257526737036,0,LacIrep3,16,2000000
0.524330916389619,0,LacIrep3,16,3000000
0.524778735791087,0,LacIrep3,16,5000000
0.529810290348657,0,LacIrep3,16,10000000
1.09972318719169,0,LacIrep3,16,40000000
40.6096114765947,0,LacIrep3,16,200000000
0.5200180218218,0,LacIrep3,17,1
0.520018021837574,0,LacIrep3,17,100000
0.52001802365059,0,LacIrep3,17,300000
0.520018088136657,0,LacIrep3,17,700000
0.520018315748588,0,LacIrep3,17,1000000
0.520019620652106,0,LacIrep3,17,1500000
0.520023289863751,0,LacIrep3,17,2000000
0.520046548887749,0,LacIrep3,17,3000000
0.52025466365765,0,LacIrep3,17,5000000
0.524186925960815,0,LacIrep3,17,10000000
1.77741390484809,0,LacIrep3,17,40000000
46.8182480674937,0,LacIrep3,17,200000000
0.523038613603989,0,LacIrep3,18,1
0.523038613619948,0,LacIrep3,18,100000
0.523038616587452,0,LacIrep3,18,300000
0.523038755870039,0,LacIrep3,18,700000
0.523039345329109,0,LacIrep3,18,1000000
0.523043250355433,0,LacIrep3,18,1500000
0.523055718055534,0,LacIrep3,18,2000000
0.523145425308428,0,LacIrep3,18,3000000
0.524104853318491,0,LacIrep3,18,5000000
0.547199621248951,0,LacIrep3,18,10000000
10.7976656033752,0,LacIrep3,18,40000000
62.9472585485837,0,LacIrep3,18,200000000
0.521769131982094,0,LacIrep3,19,1
0.521769131989567,0,LacIrep3,19,100000
0.521769132976374,0,LacIrep3,19,300000
0.521769175115257,0,LacIrep3,19,700000
0.521769337329623,0,LacIrep3,19,1000000
0.521770389605258,0,LacIrep3,19,1500000
0.521773505770934,0,LacIrep3,19,2000000
0.521793989372069,0,LacIrep3,19,3000000
0.521997723611642,0,LacIrep3,19,5000000
0.526404490099339,0,LacIrep3,19,10000000
2.34066502291875,0,LacIrep3,19,40000000
42.6031629869197,0,LacIrep3,19,200000000
0.521883067343632,0,LacIrep3,20,1
0.521883067343633,0,LacIrep3,20,100000
0.521883067343946,0,LacIrep3,20,300000
0.521883067366396,0,LacIrep3,20,700000
0.521883067479748,0,LacIrep3,20,1000000
0.521883068376699,0,LacIrep3,20,1500000
0.52188307167614,0,LacIrep3,20,2000000
0.521883098785008,0,LacIrep3,20,3000000
0.52188349316033,0,LacIrep3,20,5000000
0.521896716840278,0,LacIrep3,20,10000000
0.535365468486724,0,LacIrep3,20,40000000
23.3800597466828,0,LacIrep3,20,200000000
0.560331794674934,0,LacIrep3,21,1
0.560331821158701,0,LacIrep3,21,100000
0.560333930540491,0,LacIrep3,21,300000
0.560393331039164,0,LacIrep3,21,700000
0.560580633384381,0,LacIrep3,21,1000000
0.561536000816353,0,LacIrep3,21,1500000
0.564029490904681,0,LacIrep3,21,2000000
0.578242323775121,0,LacIrep3,21,3000000
0.690330980010776,0,LacIrep3,21,5000000
2.42445214885225,0,LacIrep3,21,10000000
53.5284366889394,0,LacIrep3,21,40000000
61.1986694155606,0,LacIrep3,21,200000000
0.535877025649923,0,LacIrep3,22,1
0.535877025649923,0,LacIrep3,22,100000
0.535877025649923,0,LacIrep3,22,300000
0.535877025649933,0,LacIrep3,22,700000
0.535877025650105,0,LacIrep3,22,1000000
0.535877025655118,0,LacIrep3,22,1500000
0.535877025705799,0,LacIrep3,22,2000000
0.535877027232721,0,LacIrep3,22,3000000
0.535877131729462,0,LacIrep3,22,5000000
0.53591048085563,0,LacIrep3,22,10000000
3.34175768693158,0,LacIrep3,22,40000000
61.3561742673085,0,LacIrep3,22,200000000
0.530095752938835,0,LacIrep3,23,1
0.530095752938835,0,LacIrep3,23,100000
0.530095752938835,0,LacIrep3,23,300000
0.530095752938835,0,LacIrep3,23,700000
0.53009575293884,0,LacIrep3,23,1000000
0.530095752938969,0,LacIrep3,23,1500000
0.530095752940182,0,LacIrep3,23,2000000
0.530095752974076,0,LacIrep3,23,3000000
0.530095755081067,0,LacIrep3,23,5000000
0.530096281925683,0,LacIrep3,23,10000000
0.566169054833815,0,LacIrep3,23,40000000
62.0488722270824,0,LacIrep3,23,200000000
0.521588476596951,0,LacIrep3,24,1
0.521588519964252,0,LacIrep3,24,100000
0.521589691928669,0,LacIrep3,24,300000
0.521602372883733,0,LacIrep3,24,700000
0.521627555652176,0,LacIrep3,24,1000000
0.521713316360445,0,LacIrep3,24,1500000
0.521872392652979,0,LacIrep3,24,2000000
0.52249805624075,0,LacIrep3,24,3000000
0.525503104229685,0,LacIrep3,24,5000000
0.549896769582758,0,LacIrep3,24,10000000
1.96274825191776,0,LacIrep3,24,40000000
42.4404797201409,0,LacIrep3,24,200000000
0.530095762092498,0,LacIrep3,25,1
0.530095762095106,0,LacIrep3,25,100000
0.530095763560186,0,LacIrep3,25,300000
0.530095930231416,0,LacIrep3,25,700000
0.530097104119606,0,LacIrep3,25,1000000
0.530108978801796,0,LacIrep3,25,1500000
0.530162613791164,0,LacIrep3,25,2000000
0.530743591632424,0,LacIrep3,25,3000000
0.54132326840176,0,LacIrep3,25,5000000
1.06421799722338,0,LacIrep3,25,10000000
54.0898037293827,0,LacIrep3,25,40000000
56.5436416359402,0,LacIrep3,25,200000000
0.520684652481133,0,LacIrep3,26,1
0.520684652481133,0,LacIrep3,26,100000
0.520684652481145,0,LacIrep3,26,300000
0.520684652485463,0,LacIrep3,26,700000
0.520684652529656,0,LacIrep3,26,1000000
0.520684653232688,0,LacIrep3,26,1500000
0.520684657846702,0,LacIrep3,26,2000000
0.520684736890469,0,LacIrep3,26,3000000
0.520687361884876,0,LacIrep3,26,5000000
0.520967632864372,0,LacIrep3,26,10000000
3.48993413628475,0,LacIrep3,26,40000000
47.9361672950916,0,LacIrep3,26,200000000
0.522716276774656,0,LacIrep3,27,1
0.522716597279548,0,LacIrep3,27,100000
0.522722329024949,0,LacIrep3,27,300000
0.522768306602098,0,LacIrep3,27,700000
0.52284670101948,0,LacIrep3,27,1000000
0.523081416255263,0,LacIrep3,27,1500000
0.523473106352794,0,LacIrep3,27,2000000
0.524827272150357,0,LacIrep3,27,3000000
0.530371047990164,0,LacIrep3,27,5000000
0.566967438944191,0,LacIrep3,27,10000000
1.95089627444503,0,LacIrep3,27,40000000
35.1614384491472,0,LacIrep3,27,200000000
0.520356991166581,0,LacIrep3,28,1
0.520356995260267,0,LacIrep3,28,100000
0.520357365393339,0,LacIrep3,28,300000
0.520367997126338,0,LacIrep3,28,700000
0.520403002001014,0,LacIrep3,28,1000000
0.52059113625503,0,LacIrep3,28,1500000
0.521096043822663,0,LacIrep3,28,2000000
0.524083001390859,0,LacIrep3,28,3000000
0.548960998674067,0,LacIrep3,28,5000000
0.969594799983879,0,LacIrep3,28,10000000
37.7850245897781,0,LacIrep3,28,40000000
55.9579872653633,0,LacIrep3,28,200000000
0.526895363849971,0,LacIrep3,29,1
0.526895363912513,0,LacIrep3,29,100000
0.526895370441151,0,LacIrep3,29,300000
0.526895579395844,0,LacIrep3,29,700000
0.526896289865669,0,LacIrep3,29,1000000
0.526900563046062,0,LacIrep3,29,1500000
0.526911355647153,0,LacIrep3,29,2000000
0.526978051142953,0,LacIrep3,29,3000000
0.527539417184422,0,LacIrep3,29,5000000
0.537640162734994,0,LacIrep3,29,10000000
3.30274702924288,0,LacIrep3,29,40000000
50.408139627379,0,LacIrep3,29,200000000
0.521522482967591,0,LacIrep3,30,1
0.521522482967591,0,LacIrep3,30,100000
0.521522482967591,0,LacIrep3,30,300000
0.521522482967591,0,LacIrep3,30,700000
0.521522482967591,0,LacIrep3,30,1000000
0.521522482967591,0,LacIrep3,30,1500000
0.521522482967591,0,LacIrep3,30,2000000
0.521522482967592,0,LacIrep3,30,3000000
0.521522482967644,0,LacIrep3,30,5000000
0.521522483002501,0,LacIrep3,30,10000000
0.521539014752214,0,LacIrep3,30,40000000
29.1445527084925,0,LacIrep3,30,200000000
0.537816094151207,0,LacIrep3,31,1
0.631855291517995,0,LacIrep3,31,100000
0.80223922728415,0,LacIrep3,31,300000
1.11625527466432,0,LacIrep3,31,700000
1.33892628547948,0,LacIrep3,31,1000000
1.69508222575446,0,LacIrep3,31,1500000
2.03767667437294,0,LacIrep3,31,2000000
2.69068838439594,0,LacIrep3,31,3000000
3.90269969370258,0,LacIrep3,31,5000000
6.5684754182138,0,LacIrep3,31,10000000
17.2244570486918,0,LacIrep3,31,40000000
35.7431017639892,0,LacIrep3,31,200000000
0.520637154729914,0,LacIrep3,32,1
0.520637154729914,0,LacIrep3,32,100000
0.520637154729914,0,LacIrep3,32,300000
0.520637154729917,0,LacIrep3,32,700000
0.520637154729941,0,LacIrep3,32,1000000
0.520637154730437,0,LacIrep3,32,1500000
0.520637154734229,0,LacIrep3,32,2000000
0.52063715481391,0,LacIrep3,32,3000000
0.520637158240416,0,LacIrep3,32,5000000
0.520637755604186,0,LacIrep3,32,10000000
0.535057086363077,0,LacIrep3,32,40000000
44.0279259818785,0,LacIrep3,32,200000000
0.524652388886553,0,LacIrep3,33,1
0.524652388886553,0,LacIrep3,33,100000
0.524652388886553,0,LacIrep3,33,300000
0.524652388886553,0,LacIrep3,33,700000
0.524652388886558,0,LacIrep3,33,1000000
0.52465238888674,0,LacIrep3,33,1500000
0.524652388889053,0,LacIrep3,33,2000000
0.524652388982528,0,LacIrep3,33,3000000
0.524652397947915,0,LacIrep3,33,5000000
0.524657865254608,0,LacIrep3,33,10000000
1.89828071466697,0,LacIrep3,33,40000000
62.9235676868821,0,LacIrep3,33,200000000
0.525136417758344,0,LacIrep3,34,1
0.52513641782346,0,LacIrep3,34,100000
0.525136423449115,0,LacIrep3,34,300000
0.525136585516788,0,LacIrep3,34,700000
0.525137056175663,0,LacIrep3,34,1000000
0.52513951290818,0,LacIrep3,34,1500000
0.52514605458352,0,LacIrep3,34,2000000
0.525182966302545,0,LacIrep3,34,3000000
0.525471362013017,0,LacIrep3,34,5000000
0.530028870607101,0,LacIrep3,34,10000000
1.54878535060406,0,LacIrep3,34,40000000
56.0010724506372,0,LacIrep3,34,200000000
0.522169189277489,0,LacIrep3,35,1
0.522169189355303,0,LacIrep3,35,100000
0.522169195359785,0,LacIrep3,35,300000
0.522169361068553,0,LacIrep3,35,700000
0.522169902454336,0,LacIrep3,35,1000000
0.522172616413243,0,LacIrep3,35,1500000
0.522179760538211,0,LacIrep3,35,2000000
0.522220248131077,0,LacIrep3,35,3000000
0.522536009811647,0,LacIrep3,35,5000000
0.527521181279718,0,LacIrep3,35,10000000
1.63362287231841,0,LacIrep3,35,40000000
49.5157067416284,0,LacIrep3,35,200000000
0.53048350172195,0,LacIrep3,36,1
0.530483501726164,0,LacIrep3,36,100000
0.530483502558234,0,LacIrep3,36,300000
0.530483539399099,0,LacIrep3,36,700000
0.530483629376163,0,LacIrep3,36,1000000
0.530484690101642,0,LacIrep3,36,1500000
0.530487868973671,0,LacIrep3,36,2000000
0.530509964432487,0,LacIrep3,36,3000000
0.530728032903052,0,LacIrep3,36,5000000
0.535633695241597,0,LacIrep3,36,10000000
2.6524754399565,0,LacIrep3,36,40000000
46.3524712545807,0,LacIrep3,36,200000000
0.561852726364164,0,LacIrep3,37,1
0.561852726364201,0,LacIrep3,37,100000
0.561852726385931,0,LacIrep3,37,300000
0.561852729444056,0,LacIrep3,37,700000
0.561852750892379,0,LacIrep3,37,1000000
0.561852984645765,0,LacIrep3,37,1500000
0.561854115211654,0,LacIrep3,37,2000000
0.561871009444421,0,LacIrep3,37,3000000
0.562180806514145,0,LacIrep3,37,5000000
0.579717966136037,0,LacIrep3,37,10000000
27.1404823493711,0,LacIrep3,37,40000000
52.7764291995554,0,LacIrep3,37,200000000
0.527168520600511,0,LacIrep3,38,1
0.714277219932698,0,LacIrep3,38,100000
1.03131288854729,0,LacIrep3,38,300000
1.58470221768981,0,LacIrep3,38,700000
1.9635244076101,0,LacIrep3,38,1000000
2.55601430005715,0,LacIrep3,38,1500000
3.10896739329343,0,LacIrep3,38,2000000
4.13871840405588,0,LacIrep3,38,3000000
5.96954935973583,0,LacIrep3,38,5000000
9.75134088239355,0,LacIrep3,38,10000000
22.7658945085819,0,LacIrep3,38,40000000
41.1190347715283,0,LacIrep3,38,200000000
0.52085823186933,0,LacIrep3,39,1
0.520858235113893,0,LacIrep3,39,100000
0.520858356620024,0,LacIrep3,39,300000
0.520859940237255,0,LacIrep3,39,700000
0.520863523847631,0,LacIrep3,39,1000000
0.520876815751682,0,LacIrep3,39,1500000
0.520903752368229,0,LacIrep3,39,2000000
0.521017346476749,0,LacIrep3,39,3000000
0.52162787897151,0,LacIrep3,39,5000000
0.527378711532447,0,LacIrep3,39,10000000
0.983631633566344,0,LacIrep3,39,40000000
31.0261192780443,0,LacIrep3,39,200000000
0.520750510358728,0,LacIrep3,40,1
0.520750517316214,0,LacIrep3,40,100000
0.520750772846084,0,LacIrep3,40,300000
0.520754758145651,0,LacIrep3,40,700000
0.520763619562673,0,LacIrep3,40,1000000
0.520799023677083,0,LacIrep3,40,1500000
0.520872740595698,0,LacIrep3,40,2000000
0.521199461173069,0,LacIrep3,40,3000000
0.523060079411058,0,LacIrep3,40,5000000
0.542037408766512,0,LacIrep3,40,10000000
2.26661751109222,0,LacIrep3,40,40000000
44.8563301107812,0,LacIrep3,40,200000000
0.523404493699032,0,LacIrep3,41,1
0.523404500012745,0,LacIrep3,41,100000
0.523405007680637,0,LacIrep3,41,300000
0.523419375986766,0,LacIrep3,41,700000
0.523462756984684,0,LacIrep3,41,1000000
0.523685958621237,0,LacIrep3,41,1500000
0.524266908661503,0,LacIrep3,41,2000000
0.527556679977817,0,LacIrep3,41,3000000
0.553532223807265,0,LacIrep3,41,5000000
0.961389176122372,0,LacIrep3,41,10000000
36.2748866107225,0,LacIrep3,41,40000000
57.8684410609005,0,LacIrep3,41,200000000
0.550894052742074,0,LacIrep3,42,1
0.550894052742074,0,LacIrep3,42,100000
0.550894052742075,0,LacIrep3,42,300000
0.550894052742236,0,LacIrep3,42,700000
0.55089405274381,0,LacIrep3,42,1000000
0.550894052767038,0,LacIrep3,42,1500000
0.550894052907108,0,LacIrep3,42,2000000
0.550894055091009,0,LacIrep3,42,3000000
0.55089411885455,0,LacIrep3,42,5000000
0.550899822197175,0,LacIrep3,42,10000000
0.599262795142044,0,LacIrep3,42,40000000
44.6746392736157,0,LacIrep3,42,200000000
0.52412076361023,0,LacIrep3,43,1
0.52412076361023,0,LacIrep3,43,100000
0.524120763610389,0,LacIrep3,43,300000
0.524120763632933,0,LacIrep3,43,700000
0.524120763787563,0,LacIrep3,43,1000000
0.524120765420708,0,LacIrep3,43,1500000
0.524120762066971,0,LacIrep3,43,2000000
0.524120857120303,0,LacIrep3,43,3000000
0.524122538305122,0,LacIrep3,43,5000000
0.524211330129195,0,LacIrep3,43,10000000
0.756815508331841,0,LacIrep3,43,40000000
50.0566628714706,0,LacIrep3,43,200000000
0.541251156275199,0,LacIrep3,44,1
0.541251156275199,0,LacIrep3,44,100000
0.541251156275199,0,LacIrep3,44,300000
0.541251156275235,0,LacIrep3,44,700000
0.541251156275701,0,LacIrep3,44,1000000
0.541251156284881,0,LacIrep3,44,1500000
0.541251156353953,0,LacIrep3,44,2000000
0.541251157782127,0,LacIrep3,44,3000000
0.541251218176919,0,LacIrep3,44,5000000
0.541261598584716,0,LacIrep3,44,10000000
0.786886371712913,0,LacIrep3,44,40000000
63.1758111425028,0,LacIrep3,44,200000000
0.531819229966155,0,LacIrep3,45,1
0.531819229966155,0,LacIrep3,45,100000
0.53181922996617,0,LacIrep3,45,300000
0.53181922996832,0,LacIrep3,45,700000
0.531819229983257,0,LacIrep3,45,1000000
0.531819230142991,0,LacIrep3,45,1500000
0.531819230888094,0,LacIrep3,45,2000000
0.531819239350009,0,LacIrep3,45,3000000
0.531819393424058,0,LacIrep3,45,5000000
0.531828830731721,0,LacIrep3,45,10000000
0.557343534903748,0,LacIrep3,45,40000000
46.8151515130062,0,LacIrep3,45,200000000
0.521486408347777,0,LacIrep3,46,1
0.5214864394795,0,LacIrep3,46,100000
0.521487377850665,0,LacIrep3,46,300000
0.521497464642603,0,LacIrep3,46,700000
0.521516450277484,0,LacIrep3,46,1000000
0.521580021759103,0,LacIrep3,46,1500000
0.521694215997147,0,LacIrep3,46,2000000
0.522122975902064,0,LacIrep3,46,3000000
0.524106720603014,0,LacIrep3,46,5000000
0.539138096699318,0,LacIrep3,46,10000000
1.30766297795937,0,LacIrep3,46,40000000
28.6268230272155,0,LacIrep3,46,200000000
0.521128972734154,0,LacIrep3,47,1
0.521128973743791,0,LacIrep3,47,100000
0.521129042296542,0,LacIrep3,47,300000
0.521130689636848,0,LacIrep3,47,700000
0.521135438655249,0,LacIrep3,47,1000000
0.521158218739478,0,LacIrep3,47,1500000
0.52121378837236,0,LacIrep3,47,2000000
0.521508658798106,0,LacIrep3,47,3000000
0.523643764263134,0,LacIrep3,47,5000000
0.553754823255691,0,LacIrep3,47,10000000
5.43572275294748,0,LacIrep3,47,40000000
46.3897859625968,0,LacIrep3,47,200000000
0.520768855236946,0,LacIrep3,48,1
0.520768855236979,0,LacIrep3,48,100000
0.52076885524305,0,LacIrep3,48,300000
0.520768855523604,0,LacIrep3,48,700000
0.520768856660134,0,LacIrep3,48,1000000
0.520768863970352,0,LacIrep3,48,1500000
0.520768888558025,0,LacIrep3,48,2000000
0.520769059815502,0,LacIrep3,48,3000000
0.520770923514607,0,LacIrep3,48,5000000
0.520813101831986,0,LacIrep3,48,10000000
0.541549530869257,0,LacIrep3,48,40000000
18.4908264490565,0,LacIrep3,48,200000000
0.520775791715343,0,LacIrep3,49,1
0.520775791715343,0,LacIrep3,49,100000
0.520775791715343,0,LacIrep3,49,300000
0.520775791715343,0,LacIrep3,49,700000
0.520775791715345,0,LacIrep3,49,1000000
0.52077579171546,0,LacIrep3,49,1500000
0.520775791717316,0,LacIrep3,49,2000000
0.520775791819941,0,LacIrep3,49,3000000
0.520775859064396,0,LacIrep3,49,5000000
0.520803768983645,0,LacIrep3,49,10000000
15.3995250148844,0,LacIrep3,49,40000000
50.4423851629377,0,LacIrep3,49,200000000
0.52337111607463,0,LacIrep3,50,1
0.523389624747484,0,LacIrep3,50,100000
0.523577900474558,0,LacIrep3,50,300000
0.524637907135749,0,LacIrep3,50,700000
0.526078707628499,0,LacIrep3,50,1000000
0.529774239764422,0,LacIrep3,50,1500000
0.535151152192127,0,LacIrep3,50,2000000
0.551138797178885,0,LacIrep3,50,3000000
0.605151371080404,0,LacIrep3,50,5000000
0.875453088018845,0,LacIrep3,50,10000000
6.34442482363233,0,LacIrep3,50,40000000
38.8965288970145,0,LacIrep3,50,200000000
0.531930774221079,0,LacIrep3,51,1
0.531931075068378,0,LacIrep3,51,100000
0.531940064636697,0,LacIrep3,51,300000
0.532053724961209,0,LacIrep3,51,700000
0.532289776847677,0,LacIrep3,51,1000000
0.533151045207994,0,LacIrep3,51,1500000
0.534845635293756,0,LacIrep3,51,2000000
0.5418314271487,0,LacIrep3,51,3000000
0.578141718695246,0,LacIrep3,51,5000000
0.902865283905489,0,LacIrep3,51,10000000
16.588085548323,0,LacIrep3,51,40000000
46.8270751062093,0,LacIrep3,51,200000000
0.522764239532086,0,LacIrep3,52,1
0.522764239532086,0,LacIrep3,52,100000
0.522764239532086,0,LacIrep3,52,300000
0.522764239532092,0,LacIrep3,52,700000
0.522764239532148,0,LacIrep3,52,1000000
