SimFluoValues,Dose,Repression_Coefficient,Draw
0.520742644138471,1,LacIrep3,1
0.520742661523315,100000,LacIrep3,1
0.520743192227505,300000,LacIrep3,1
0.520749518799914,700000,LacIrep3,1
0.520762392515304,1000000,LacIrep3,1
0.520809300203033,1500000,LacIrep3,1
0.520899226848625,2000000,LacIrep3,1
0.521264030369124,3000000,LacIrep3,1
0.523109152905484,5000000,LacIrep3,1
0.539181060992559,10000000,LacIrep3,1
1.61438394178068,40000000,LacIrep3,1
39.1946888582102,200000000,LacIrep3,1
0.520751919799504,1,LacIrep3,2
0.520751951437947,100000,LacIrep3,2
0.520752913953367,300000,LacIrep3,2
0.520765101582746,700000,LacIrep3,2
0.520790803572021,1000000,LacIrep3,2
0.520884082818989,1500000,LacIrep3,2
0.52106624108028,2000000,LacIrep3,2
0.52181660626508,3000000,LacIrep3,2
0.525711707443429,5000000,LacIrep3,2
0.560561960000888,10000000,LacIrep3,2
2.98651278866587,40000000,LacIrep3,2
48.0623051757394,200000000,LacIrep3,2
0.520685764918506,1,LacIrep3,3
0.520685961621818,100000,LacIrep3,3
0.520690015909007,300000,LacIrep3,3
0.520728789673194,700000,LacIrep3,3
0.520798878055962,1000000,LacIrep3,3
0.521025020544634,1500000,LacIrep3,3
0.521425544305957,2000000,LacIrep3,3
0.522899220411378,3000000,LacIrep3,3
0.529487392882238,5000000,LacIrep3,3
0.577878784968099,10000000,LacIrep3,3
2.83629176645566,40000000,LacIrep3,3
42.9455439705634,200000000,LacIrep3,3
0.520845884305411,1,LacIrep3,4
0.520846889790938,100000,LacIrep3,4
0.520862283253236,300000,LacIrep3,4
0.520990633307018,700000,LacIrep3,4
0.521202048620417,1000000,LacIrep3,4
0.521838621424156,1500000,LacIrep3,4
0.522896330354695,2000000,LacIrep3,4
0.526541988587796,3000000,LacIrep3,4
0.54147620235597,5000000,LacIrep3,4
0.638738580114459,10000000,LacIrep3,4
4.16394735263512,40000000,LacIrep3,4
50.4341592575668,200000000,LacIrep3,4
0.520866425853288,1,LacIrep3,5
0.520867041337735,100000,LacIrep3,5
0.520877202933562,300000,LacIrep3,5
0.520959352749821,700000,LacIrep3,5
0.521096042968324,1000000,LacIrep3,5
0.521507437560466,1500000,LacIrep3,5
0.522201053937015,2000000,LacIrep3,5
0.524564473936003,3000000,LacIrep3,5
0.534302050610586,5000000,LacIrep3,5
0.598211145357405,10000000,LacIrep3,5
2.97387483465134,40000000,LacIrep3,5
44.2102325324009,200000000,LacIrep3,5
0.5205857956019,1,LacIrep3,6
0.520585830616139,100000,LacIrep3,6
0.520586733288711,300000,LacIrep3,6
0.520597683331656,700000,LacIrep3,6
0.520620545482719,1000000,LacIrep3,6
0.520702585354117,1500000,LacIrep3,6
0.520861521858741,2000000,LacIrep3,6
0.521510501829356,3000000,LacIrep3,6
0.524834051985848,5000000,LacIrep3,6
0.554140407027613,10000000,LacIrep3,6
2.535257624284,40000000,LacIrep3,6
46.0765324526572,200000000,LacIrep3,6
0.520665986227079,1,LacIrep3,7
0.520666031754774,100000,LacIrep3,7
0.520667379555852,300000,LacIrep3,7
0.520684552308252,700000,LacIrep3,7
0.52072163991747,1000000,LacIrep3,7
0.520856865866125,1500000,LacIrep3,7
0.521122813824709,2000000,LacIrep3,7
0.522229594071471,3000000,LacIrep3,7
0.528028534389508,5000000,LacIrep3,7
0.580834553343564,10000000,LacIrep3,7
4.29278846504564,40000000,LacIrep3,7
55.1554491086349,200000000,LacIrep3,7
0.520699535489118,1,LacIrep3,8
0.52069956474777,100000,LacIrep3,8
0.520700418638612,300000,LacIrep3,8
0.520710363248435,700000,LacIrep3,8
0.520730062432357,1000000,LacIrep3,8
0.520801023860307,1500000,LacIrep3,8
0.520935678466197,2000000,LacIrep3,8
0.521476743857441,3000000,LacIrep3,8
0.524179197737474,5000000,LacIrep3,8
0.547308257580374,10000000,LacIrep3,8
2.02881143229607,40000000,LacIrep3,8
42.694346665724,200000000,LacIrep3,8
0.520628196723713,1,LacIrep3,9
0.520628217178677,100000,LacIrep3,9
0.520628899627726,300000,LacIrep3,9
0.520637798288989,700000,LacIrep3,9
0.520656083882489,1000000,LacIrep3,9
0.520726023959335,1500000,LacIrep3,9
0.520863606838213,2000000,LacIrep3,9
0.521438775873059,3000000,LacIrep3,9
0.524474601349758,5000000,LacIrep3,9
0.552391547388023,10000000,LacIrep3,9
2.6097063296486,40000000,LacIrep3,9
49.1808280917705,200000000,LacIrep3,9
0.520713961055188,1,LacIrep3,10
0.520714095212501,100000,LacIrep3,10
0.520717305976305,300000,LacIrep3,10
0.520749761406848,700000,LacIrep3,10
0.520810888790809,1000000,LacIrep3,10
0.521014481065737,1500000,LacIrep3,10
0.521384264669698,2000000,LacIrep3,10
0.522788263379749,3000000,LacIrep3,10
0.529315685962677,5000000,LacIrep3,10
0.579853443589433,10000000,LacIrep3,10
3.20154724969634,40000000,LacIrep3,10
51.5121806629547,200000000,LacIrep3,10
0.520651358002727,1,LacIrep3,11
0.520651553115012,100000,LacIrep3,11
0.520656011206696,300000,LacIrep3,11
0.520703306656,700000,LacIrep3,11
0.52079371666513,1000000,LacIrep3,11
0.521099342564035,1500000,LacIrep3,11
0.521659330511444,2000000,LacIrep3,11
0.523815681090092,3000000,LacIrep3,11
0.534012700856686,5000000,LacIrep3,11
0.614708478453176,10000000,LacIrep3,11
4.85545595843556,40000000,LacIrep3,11
53.2156878421956,200000000,LacIrep3,11
0.520740179964678,1,LacIrep3,12
0.520740225083158,100000,LacIrep3,12
0.520741368748526,300000,LacIrep3,12
0.5207547058072,700000,LacIrep3,12
0.520780983306574,1000000,LacIrep3,12
0.520871405795186,1500000,LacIrep3,12
0.521040501862874,2000000,LacIrep3,12
0.52170385764417,3000000,LacIrep3,12
0.524921766981577,5000000,LacIrep3,12
0.551344902015751,10000000,LacIrep3,12
2.11101926869784,40000000,LacIrep3,12
41.7675161085799,200000000,LacIrep3,12
0.520720247832585,1,LacIrep3,13
0.52072026946114,100000,LacIrep3,13
0.520721013160196,300000,LacIrep3,13
0.520730543252403,700000,LacIrep3,13
0.520750883864444,1000000,LacIrep3,13
0.520825158483078,1500000,LacIrep3,13
0.520972982782809,2000000,LacIrep3,13
0.521591628981672,3000000,LacIrep3,13
0.524865849335639,5000000,LacIrep3,13
0.555050526112605,10000000,LacIrep3,13
2.78707621362378,40000000,LacIrep3,13
51.3971346941613,200000000,LacIrep3,13
0.520581916016163,1,LacIrep3,14
0.520581934603999,100000,LacIrep3,14
0.520582551240403,300000,LacIrep3,14
0.520590157410226,700000,LacIrep3,14
0.52060598709193,1000000,LacIrep3,14
0.520663820259032,1500000,LacIrep3,14
0.520777671354726,2000000,LacIrep3,14
0.521246524276712,3000000,LacIrep3,14
0.523679428563485,5000000,LacIrep3,14
0.545601597872382,10000000,LacIrep3,14
2.09955897731995,40000000,LacIrep3,14
44.1546955740905,200000000,LacIrep3,14
0.520618320013563,1,LacIrep3,15
0.520619138791052,100000,LacIrep3,15
0.520631990575379,300000,LacIrep3,15
0.520737657603251,700000,LacIrep3,15
0.520912511835851,1000000,LacIrep3,15
0.52143814570082,1500000,LacIrep3,15
0.522316102127608,2000000,LacIrep3,15
0.525344644167166,3000000,LacIrep3,15
0.537771505616357,5000000,LacIrep3,15
0.619047008975699,10000000,LacIrep3,15
3.58656386992416,40000000,LacIrep3,15
42.530014385108,200000000,LacIrep3,15
0.520587086655618,1,LacIrep3,16
0.520587228064842,100000,LacIrep3,16
0.520590699944897,300000,LacIrep3,16
0.520626881622176,700000,LacIrep3,16
0.520696737148514,1000000,LacIrep3,16
0.520933216407364,1500000,LacIrep3,16
0.521368330395162,2000000,LacIrep3,16
0.523053098617912,3000000,LacIrep3,16
0.531052744592225,5000000,LacIrep3,16
0.594827642893003,10000000,LacIrep3,16
4.02840669089916,40000000,LacIrep3,16
48.6176508578968,200000000,LacIrep3,16
0.520819737540087,1,LacIrep3,17
0.520819822331871,100000,LacIrep3,17
0.520822161431925,300000,LacIrep3,17
0.520849270545521,700000,LacIrep3,17
0.520902224538975,1000000,LacIrep3,17
